7.178700673942494358e-03
2.667927052320073419e-02
4.710474700314040003e-02
5.343030551520023402e-02
5.880513631109508116e-02
5.501476278633180700e-02
5.385679726029764941e-02
4.826061773231657415e-02
3.726998629533700980e-02
3.096162421330159870e-02
2.636316106218885777e-02
1.993989715582211719e-02
1.509332530706761384e-02
8.433931777860875084e-03
6.333785265328590458e-03
5.936807531343751658e-03
5.578320952167522238e-03
6.505628902183415059e-03
8.946122668675117809e-03
1.495370997525442489e-02
1.955541597300685525e-02
2.524432694795067378e-02
3.096281569463836883e-02
3.843455879294984529e-02
4.691329710923081153e-02
5.433345328968015170e-02
5.699591071774866985e-02
5.945592947240510573e-02
5.310796189046580740e-02
4.455314172255728233e-02
2.625697472607944200e-02
7.539574751230906750e-03
