5.044937133789062500e-04
1.931190490722656250e-03
5.545616149902343750e-03
9.237289428710937500e-03
1.355457305908203125e-02
1.764392852783203125e-02
2.163314819335937500e-02
2.914428710937500000e-02
3.472423553466796875e-02
4.007244110107421875e-02
4.590415954589843750e-02
4.936599731445312500e-02
5.259037017822265625e-02
5.465698242187500000e-02
5.698204040527343750e-02
5.825042724609375000e-02
5.837059020996093750e-02
5.907535552978515625e-02
5.664062500000000000e-02
5.434703826904296875e-02
4.879188537597656250e-02
4.502964019775390625e-02
4.168224334716796875e-02
3.530979156494140625e-02
2.992248535156250000e-02
2.515411376953125000e-02
1.926422119140625000e-02
1.460361480712890625e-02
1.001644134521484375e-02
5.970954895019531250e-03
3.352165222167968750e-03
7.276535034179687500e-04
