rho
3.236352508939064747e-35
1.921712421451688169e-06
2.236518841897378962e-05
8.778570369953543791e-05
1.854266319514264198e-04
2.397804464622434076e-04
1.854266319514259048e-04
6.373058973859499574e-05
4.883470089632396643e-06
2.395870306673316096e-06
1.083992711478440594e-05
1.264654493670304869e-04
3.697478998001511863e-04
5.525524823443339530e-04
4.596173171841143150e-04
1.636748121706431490e-04
5.683458538013418901e-05
1.135996683742426241e-04
5.061435874836735070e-05
4.067660978846997944e-06
1.631368907058510669e-04
4.048108852154525027e-04
4.125520311113754150e-04
1.606596513771887675e-04
2.230816918955180121e-04
5.797873893135605666e-04
5.857334661414592648e-04
2.569014923257395013e-04
1.441918747930966503e-05
4.580258036464141523e-05
1.240697242428665599e-04
6.481260775520911676e-05
4.712075547038101914e-04
1.354596004639604468e-03
1.709632960401996854e-03
1.262068617097054099e-03
5.426439210227467728e-04
1.077032292938962432e-04
2.519848415285368758e-06
1.636433513289571588e-06
6.093318778116994794e-04
1.838851753244712551e-03
2.553180679389884574e-03
2.242254799521701397e-03
1.339325183917433083e-03
5.426439210227488328e-04
1.418991594999328108e-04
1.998642682980011960e-05
4.712075547038107877e-04
1.458559746993137382e-03
2.123080049638053930e-03
2.015561708975399571e-03
1.362485668254897683e-03
6.688876483857079253e-04
2.311782744388739849e-04
4.494244268141111117e-05
1.619526549909015877e-04
5.076421195634829098e-04
7.559384845612491426e-04
7.438619495363461018e-04
5.302008407380283351e-04
2.801832256255685594e-04
1.060905849900492629e-04
2.249527055483056421e-05
6.783154059365627511e-07
1.724885042986465017e-05
1.204152013023784037e-04
3.992074249438850946e-04
7.819472598130879949e-04
9.726549480083349075e-04
7.365644474446698476e-04
2.504940005839795649e-04
6.787659086354400557e-06
6.110689833314579381e-32
1.021517568147593314e-04
6.549433459281617199e-04
1.647975470290423015e-03
2.313318113268360808e-03
1.866289918933160177e-03
6.549433459281702851e-04
1.459993252589956362e-04
2.595888143510736035e-04
6.545086544668247714e-05
9.594540102384201304e-05
9.005522519774489905e-04
1.857054133209308077e-03
1.771755055300869861e-03
6.711691493997632828e-04
6.604328313831993400e-04
1.664346967080703203e-03
1.558670962122916991e-03
5.426439210227435202e-04
9.496963071736430360e-08
3.505871966378128809e-04
6.446884750042633852e-04
3.063091533998331980e-04
1.476476765893002452e-03
4.187847686144915808e-03
5.141395837396204455e-03
3.592558323927525030e-03
1.365406453103794066e-03
1.822377531189541596e-04
2.171329379735578048e-06
2.280662258134962127e-05
1.963069336498484037e-03
5.878621425269609131e-03
8.043038411993897949e-03
6.887133674109471512e-03
3.940666206270937617e-03
1.482193525476559106e-03
3.410739514423683644e-04
3.989928135006423014e-05
1.540448586078284462e-03
4.742630008505136982e-03
6.835472012015596406e-03
6.386907462804708446e-03
4.213921722478267129e-03
1.996924653692207317e-03
6.587526779895728742e-04
1.221328735596502370e-04
5.333131656681812079e-04
1.664346967080698216e-03
2.458872785229295616e-03
2.389897671639585729e-03
1.673091041180499580e-03
8.627726526460642933e-04
3.171911647350593401e-04
6.545086544668062044e-05
7.894340324766515807e-06
7.727488736996099153e-05
3.643934737295292025e-04
1.012151652096133147e-03
1.812204208218100949e-03
2.145855777003666167e-03
1.580881853827399318e-03
5.300915596300392538e-04
9.927006712204595291e-08
3.605696129009203064e-05
4.712075547038031441e-04
1.907909542464835372e-03
4.082399064598032229e-03
5.313103356302010041e-03
4.122760477139785634e-03
1.419396506451790080e-03
1.433938269118353523e-04
1.854266319514307837e-04
4.333342374871280669e-32
6.549433459281600936e-04
2.790602175669372378e-03
4.755432213453884317e-03
4.199152317599610072e-03
1.537346128847344668e-03
8.838077868800499597e-04
2.094439792321387342e-03
1.664346967080710142e-03
2.989431953434073847e-04
1.871346727499195077e-04
1.415384987444574241e-03
1.884308505077241435e-03
8.108299566785476861e-04
2.197235803866340320e-03
6.082217074240744634e-03
7.091499282005909316e-03
4.443458422467435991e-03
1.273746098060766834e-03
3.355918176445192087e-05
1.251065117225287084e-04
1.283530171829259763e-04
3.067979821195519763e-03
9.064936918159776508e-03
1.208454018324798922e-02
9.883459130260579054e-03
5.210139839396487130e-03
1.678546121816603190e-03
2.819696137568948862e-04
1.768728735993613111e-05
2.468536501058080784e-03
7.530626731604675612e-03
1.067091751913655691e-02
9.697050293791394451e-03
6.124560540650561893e-03
2.716120330683722411e-03
8.165422138852164663e-04
1.367594186506159066e-04
8.651735940183326833e-04
2.680111653395546214e-03
3.906715569839506151e-03
3.717291846214307131e-03
2.521439445854363297e-03
1.243933037342534248e-03
4.326443010608467033e-04
8.463637382065161935e-05
3.098611143670823397e-05
2.088950461654497028e-04
7.679583023376168648e-04
1.849538935389460730e-03
3.051143026084863086e-03
3.443548017855656892e-03
2.467172040430719651e-03
8.152774808793454521e-04
1.679851265822504241e-05
2.311782744388705155e-04
1.293832092197111025e-03
3.906715569839502682e-03
7.308586564526942282e-03
8.868715631114887019e-03
6.624604415585716097e-03
2.237212109574756094e-03
5.794863195892413705e-05
1.763678095458482247e-05
2.311782744388718165e-04
2.152214353649221836e-03
5.984825777135223401e-03
8.765183599205639275e-03
7.220590126933734178e-03
2.559508076657309242e-03
7.278189240150559607e-04
1.537346128847348354e-03
8.469258500864698582e-04
2.919664656707977977e-32
1.240267633630832891e-03
3.608606965130016584e-03
3.868286815092353281e-03
1.537346128847350522e-03
2.159979310490581401e-03
5.753562453511949608e-03
6.157742998970303951e-03
3.151777458669298426e-03
4.377827993333235478e-04
1.145410369266141372e-04
6.529209450511857214e-04
3.885451047375487266e-04
3.246913808341279472e-03
9.405808079658500159e-03
1.205667708438959256e-02
9.170219218410243303e-03
4.197947564809035963e-03
9.850112984999730495e-04
6.099411679444054598e-05
1.493977765621968174e-06
2.708379606564097902e-03
8.155073010287658408e-03
1.127490346249589333e-02
9.830119610381242087e-03
5.800408410362964048e-03
2.302019692570491608e-03
5.816932531766253779e-04
7.817241936020061428e-05
9.657624154357421229e-04
2.960834807974893450e-03
4.234348011569536753e-03
3.906715569839487069e-03
2.527358249949568370e-03
1.162958451813525139e-03
3.684910181197374604e-04
6.545086544668048492e-05
6.545086544668001058e-05
3.684910181197352920e-04
1.162958451813525789e-03
2.527358249949568370e-03
3.906715569839485334e-03
4.234348011569534151e-03
2.960834807974899521e-03
9.657624154357475439e-04
7.817241936019882534e-05
5.816932531766152948e-04
2.302019692570489440e-03
5.800408410362989202e-03
9.830119610381285455e-03
1.127490346249592976e-02
8.155073010287639326e-03
2.708379606564100071e-03
1.493977765621884953e-06
6.099411679443924493e-05
9.850112984999684958e-04
4.197947564809048106e-03
9.170219218410290141e-03
1.205667708438960123e-02
9.405808079658512302e-03
3.246913808341274701e-03
3.885451047375524129e-04
6.529209450511855046e-04
1.145410369266129446e-04
4.377827993333206205e-04
3.151777458669282814e-03
6.157742998970321298e-03
5.753562453511949608e-03
2.159979310490580100e-03
1.537346128847354859e-03
3.868286815092356751e-03
3.608606965130002273e-03
1.240267633630838745e-03
8.192725427491015016e-34
8.469258500864696414e-04
1.537346128847364183e-03
7.278189240150645259e-04
2.559508076657319650e-03
7.220590126933731576e-03
8.765183599205604581e-03
5.984825777135208656e-03
2.152214353649210560e-03
2.311782744388728736e-04
1.763678095458423971e-05
5.794863195892532289e-05
2.237212109574757395e-03
6.624604415585717831e-03
8.868715631114880080e-03
7.308586564526904986e-03
3.906715569839469722e-03
1.293832092197108423e-03
2.311782744388722502e-04
1.679851265822458162e-05
8.152774808793403563e-04
2.467172040430715314e-03
3.443548017855656024e-03
3.051143026084854847e-03
1.849538935389441648e-03
7.679583023376086249e-04
2.088950461654505973e-04
3.098611143670805101e-05
8.463637382065166000e-05
4.326443010608422581e-04
1.243933037342524923e-03
2.521439445854363730e-03
3.717291846214295856e-03
3.906715569839481865e-03
2.680111653395544045e-03
8.651735940183382127e-04
1.367594186506146598e-04
8.165422138852085517e-04
2.716120330683715039e-03
6.124560540650554955e-03
9.697050293791404860e-03
1.067091751913656211e-02
7.530626731604678215e-03
2.468536501058083386e-03
1.768728735993603624e-05
2.819696137568932599e-04
1.678546121816596468e-03
5.210139839396507079e-03
9.883459130260606809e-03
1.208454018324800483e-02
9.064936918159766099e-03
3.067979821195514992e-03
1.283530171829261118e-04
1.251065117225272989e-04
3.355918176445351329e-05
1.273746098060772689e-03
4.443458422467442930e-03
7.091499282005895438e-03
6.082217074240731623e-03
2.197235803866342489e-03
8.108299566785479029e-04
1.884308505077235364e-03
1.415384987444566435e-03
1.871346727499174749e-04
2.989431953434080894e-04
1.664346967080704938e-03
2.094439792321387776e-03
8.838077868800619944e-04
1.537346128847353775e-03
4.199152317599593592e-03
4.755432213453874776e-03
2.790602175669381051e-03
6.549433459281630210e-04
2.673149385408334420e-32
1.854266319514279377e-04
1.433938269118382796e-04
1.419396506451789429e-03
4.122760477139767420e-03
5.313103356302005705e-03
4.082399064598028759e-03
1.907909542464833637e-03
4.712075547038100829e-04
3.605696129009383313e-05
9.927006712206235093e-08
5.300915596300335075e-04
1.580881853827394330e-03
2.145855777003665733e-03
1.812204208218093793e-03
1.012151652096125124e-03
3.643934737295270883e-04
7.727488736996240100e-05
7.894340324766671661e-06
6.545086544668105412e-05
3.171911647350579848e-04
8.627726526460628839e-04
1.673091041180488738e-03
2.389897671639582260e-03
2.458872785229282171e-03
1.664346967080706672e-03
5.333131656681822921e-04
1.221328735596518634e-04
6.587526779895800299e-04
1.996924653692202112e-03
4.213921722478240241e-03
6.386907462804683293e-03
6.835472012015603345e-03
4.742630008505163870e-03
1.540448586078287715e-03
3.989928135006539565e-05
3.410739514423741106e-04
1.482193525476556070e-03
3.940666206270923740e-03
6.887133674109459369e-03
8.043038411993870193e-03
5.878621425269587447e-03
1.963069336498480567e-03
2.280662258134823553e-05
2.171329379735470475e-06
1.822377531189544849e-04
1.365406453103787995e-03
3.592558323927516790e-03
5.141395837396212261e-03
4.187847686144908869e-03
1.476476765893008740e-03
3.063091533998312465e-04
6.446884750042522179e-04
3.505871966378105498e-04
9.496963071742284152e-08
5.426439210227490496e-04
1.558670962122919159e-03
1.664346967080707106e-03
6.604328313832041105e-04
6.711691493997602471e-04
1.771755055300856417e-03
1.857054133209305258e-03
9.005522519774503999e-04
9.594540102384316500e-05
6.545086544668211122e-05
2.595888143510714893e-04
1.459993252589992412e-04
6.549433459281606357e-04
1.866289918933133072e-03
2.313318113268375553e-03
1.647975470290434724e-03
6.549433459281617199e-04
1.021517568147626925e-04
1.012316927018540845e-32
6.787659086354856261e-06
2.504940005839763665e-04
7.365644474446642097e-04
