rho
6.514662218456796167e-05
1.549487566868505153e-04
1.167888220596262973e-04
1.853828564233954865e-05
1.922277913530181839e-05
1.173170028864140778e-04
1.476060704723455928e-04
6.311822020251819454e-05
2.287273478547507217e-04
5.373800192724231296e-04
4.144899991288347697e-04
6.540689898083431708e-05
6.629940908479336700e-05
4.090222017569651266e-04
5.237159463463719354e-04
2.256043099322071945e-04
4.028030206249481188e-04
9.388505873090484790e-04
7.390670968683980043e-04
1.166575162823076545e-04
1.137451209824724425e-04
7.271819219950584551e-04
9.541860456492688583e-04
4.149973846361821282e-04
5.228828848507949701e-04
1.223789038237380359e-03
9.601728709908061935e-04
1.524895005381065780e-04
1.482962666206508683e-04
9.411262223409502586e-04
1.219121044986778068e-03
5.275914057073487901e-04
5.246767479133680268e-04
1.225579474812460261e-03
9.647078917233762154e-04
1.540891800018168319e-04
1.505445402687197501e-04
9.495994589242126235e-04
1.244096902291742714e-03
5.387754773480970486e-04
4.021701742833544381e-04
9.425012110942106820e-04
7.418946525134728284e-04
1.187586220988258939e-04
1.141306007272407990e-04
7.209945088154462401e-04
9.437948459877564889e-04
4.101410368193693736e-04
2.229302031681364843e-04
5.145327511592616898e-04
4.008520430032711814e-04
6.287320225028362477e-05
6.483834893794603385e-05
4.088949627021918145e-04
5.256034911492059704e-04
2.214892340137665689e-04
6.507543911910079152e-05
1.476481256967710593e-04
1.145295756379490919e-04
1.753303085782418605e-05
1.876886657650251233e-05
1.181027680006632567e-04
1.501282778824160216e-04
6.131444813127411649e-05
2.145462430989991307e-04
5.106868273807202473e-04
4.082682529272159975e-04
6.261861706885616578e-05
6.283838046830629847e-05
4.026483283212627801e-04
4.982155602567424606e-04
2.155106201483583672e-04
7.590143129350417246e-04
1.794698065574255614e-03
1.416518464758370968e-03
2.151806231166989011e-04
2.281991928452309424e-04
1.425464359254099977e-03
1.777378344063763839e-03
7.690392913062146178e-04
1.392586266730075004e-03
3.261297131694332763e-03
2.563583127717000958e-03
4.021008133507814357e-04
4.040765476157509887e-04
2.550239742680712220e-03
3.270817845038740453e-03
1.408961566179866903e-03
1.811220273461239217e-03
4.251366628162792961e-03
3.332413179481869252e-03
5.202899958920544294e-04
5.256956252952150891e-04
3.306875443355514112e-03
4.206933862673969959e-03
1.812929936400237748e-03
1.793209721843545042e-03
4.172975522927167488e-03
3.262144091499902081e-03
5.169555330699537789e-04
5.183010090477881094e-04
3.263861453358659920e-03
4.235212861438874578e-03
1.813104967579083323e-03
1.382959186089510783e-03
3.225646882440680405e-03
2.518914594328731330e-03
3.993929769554946797e-04
3.954065905254948248e-04
2.495898027119325749e-03
3.226110849995277204e-03
1.383614375300339658e-03
7.699358597324633012e-04
1.782864431378820792e-03
1.383805818321825554e-03
2.190732311312218222e-04
2.228822862730722894e-04
1.399673221294995282e-03
1.817317619754700402e-03
7.723094380553877482e-04
2.238807158359428266e-04
5.133284047237008036e-04
3.999570044936724082e-04
6.347445589885212624e-05
6.305446241684627910e-05
3.967845172457482006e-04
5.206235748355554638e-04
2.184352162675577680e-04
3.965958129597366047e-04
9.404480851316379371e-04
7.360698376450961920e-04
1.150372632061605240e-04
1.160184649679366433e-04
7.296797392356464424e-04
9.165601386949475283e-04
3.965025504073290546e-04
1.389600142764456240e-03
3.269534472898031653e-03
2.555556898214759141e-03
3.969301004936681655e-04
4.082599780039188530e-04
2.547639283674065554e-03
3.224615392826446839e-03
1.390738844376981833e-03
2.522638223132595958e-03
5.887467505005247216e-03
4.606352904898049910e-03
7.236204777494691228e-04
7.260741300466019062e-04
4.599489986628171531e-03
5.927219786986221914e-03
2.545628432735590717e-03
3.286125786861861242e-03
7.687543281757792252e-03
5.996032826782942554e-03
9.414567602481179517e-04
9.433979533287915669e-04
5.956853707693001224e-03
7.620463435014539211e-03
3.273971123267980978e-03
3.325155029834530023e-03
7.721923728092594356e-03
5.980919973735021773e-03
9.502558316600577711e-04
9.615046332736539633e-04
6.046082968704929138e-03
7.861699265545874990e-03
3.361760517550318669e-03
2.552425802431658973e-03
5.950851737922053381e-03
4.625740903664520530e-03
7.322315747718590850e-04
7.282710899542367208e-04
4.601378967769922078e-03
5.951935064362861606e-03
2.552979694467941412e-03
1.441033690090623084e-03
3.314706268474072130e-03
2.508915074076014003e-03
4.050149003285879773e-04
4.170535361035030818e-04
2.612764974990664651e-03
3.433821775519929620e-03
1.455798599469944506e-03
4.184636314271305202e-04
9.467136323136048645e-04
7.196891451180500911e-04
1.208616107909183518e-04
1.110102309360569894e-04
7.154024792833616614e-04
9.724062816610849584e-04
4.042130780304685890e-04
5.064412181191869358e-04
1.197679879666012012e-03
9.554572386972552634e-04
1.484642430535895773e-04
1.472802902614098641e-04
9.408914324605842849e-04
1.184042496855389898e-03
5.158293183126326379e-04
1.793525421956842104e-03
4.219179543167832745e-03
3.318632464389894340e-03
5.126916501419627415e-04
5.287852392035465509e-04
3.323496439987938013e-03
4.189575667795041557e-03
1.806857847136763553e-03
3.300538670447035559e-03
7.704179972020630887e-03
5.999776424811774367e-03
9.402109944187791177e-04
9.596245271589467704e-04
6.048812747828792580e-03
7.716625227362807794e-03
3.286583758819672501e-03
4.317264383730708144e-03
1.009044829350353237e-02
7.834825839786055054e-03
1.223098490826775211e-03
1.245958502642489831e-03
7.848596417632813099e-03
9.975725667882922101e-03
4.264296234011400420e-03
4.251516830827956235e-03
9.867268320142444024e-03
7.689228168120689454e-03
1.209707334315235621e-03
1.237145774054886202e-03
7.783368372669712508e-03
1.000394638113549263e-02
4.239508685598817640e-03
3.294511463153602677e-03
7.653578876852145003e-03
