rho
5.476152344634033307e-04
2.170668696482543243e-03
4.810499005115526257e-03
8.371695814997621651e-03
1.272554819481184346e-02
1.771469657570007641e-02
2.315882013607760762e-02
2.886115406594684518e-02
3.461560115979619989e-02
4.021418070658836635e-02
4.545454545454556683e-02
5.014729496803917858e-02
5.412282105281210343e-02
5.723743783802847512e-02
5.937857495801576041e-02
6.046884613857902296e-02
6.046884613857902296e-02
5.937857495801576041e-02
5.723743783802847512e-02
5.412282105281210343e-02
5.014729496803917858e-02
4.545454545454556683e-02
4.021418070658836635e-02
3.461560115979619989e-02
2.886115406594684518e-02
2.315882013607760762e-02
1.771469657570007641e-02
1.272554819481184346e-02
8.371695814997621651e-03
4.810499005115526257e-03
2.170668696482543243e-03
5.476152344634033307e-04
