rho
5.863922864160187563e-04
2.164194425333491444e-03
4.957682244590209779e-03
8.374368402054481811e-03
1.273702854375058889e-02
1.734069293372953596e-02
2.334472815957503583e-02
2.873853104282304838e-02
3.462976820996487709e-02
4.027763605191488766e-02
4.639428053636812654e-02
5.112866667254258729e-02
5.522804586857273795e-02
5.616769151628127343e-02
5.916063709076729848e-02
5.824953041260585301e-02
5.830175180849914152e-02
5.884585224622007615e-02
5.611584975323910540e-02
5.508329169995068025e-02
5.133552650223478092e-02
4.646128223325391576e-02
4.065531446222497847e-02
3.491632475566130989e-02
2.900666371497310700e-02
2.363681439437399431e-02
1.754615530229229267e-02
1.284024729268638809e-02
8.270325999190695707e-03
4.844136509353669240e-03
2.105694680083676409e-03
5.548942484724247136e-04
