trace
7.855596411996152995e-01
7.855596411996152995e-01
7.730555123605000745e-01
7.678009541945131078e-01
7.648108055271916061e-01
7.594894557060717366e-01
7.494347464179065277e-01
7.339673960652063345e-01
7.139390464134630632e-01
6.903645230545509826e-01
6.643883410430667658e-01
6.370788559141002949e-01
6.108946303008488954e-01
5.871911216918384024e-01
5.654353708640034171e-01
5.443161112728061024e-01
5.223620144659059106e-01
4.987220389754965510e-01
4.729425284752024616e-01
4.452835386973804654e-01
4.163949176321795620e-01
3.868597640773602242e-01
3.574296835112781290e-01
3.286310303115089759e-01
3.010495416025809612e-01
2.751049835400672383e-01
2.512520324641824288e-01
2.300815822415778478e-01
2.124657367377503769e-01
1.985433238084398921e-01
1.876118865388570200e-01
1.782072203965964219e-01
1.682099977726945195e-01
1.565008877310873070e-01
1.433832709047833109e-01
1.299777354262782736e-01
1.175879204421406699e-01
1.075411176934802232e-01
1.000111151770022438e-01
9.411121098180522115e-02
8.851329373920803489e-02
8.212074797243465452e-02
7.473995403023390993e-02
6.786014583532498645e-02
6.336800460102724741e-02
6.255799248968794968e-02
6.559618126164427909e-02
7.066096728573369179e-02
7.593378227957783833e-02
7.983237855294550434e-02
8.137532217337978269e-02
8.059970737427453458e-02
7.832006727927195988e-02
7.517791226163852980e-02
7.160454154200288079e-02
6.800113343216217243e-02
6.480984199012421176e-02
6.216269397345750708e-02
6.008651171536196628e-02
5.852793471760052435e-02
5.751195210755032788e-02
5.667077819084572615e-02
5.592208303163014732e-02
5.523057053059250016e-02
5.469942709578627660e-02
5.446871128645561916e-02
5.476629963973683041e-02
5.592389765826161901e-02
5.787625502499064295e-02
6.039663266312787077e-02
6.341983377835644364e-02
6.676978498935948192e-02
7.021925462133606077e-02
7.289982340398967753e-02
7.461105408618121104e-02
7.527157731936755247e-02
7.496464330909372031e-02
7.398391785390584507e-02
7.296632429834731814e-02
7.204898837767938213e-02
7.130705504519498084e-02
7.053117397244065834e-02
6.982715496099460573e-02
6.899641573221473867e-02
6.775142753228763359e-02
6.594390909153823033e-02
6.418042613680767505e-02
6.248623501068321928e-02
6.106866339310130370e-02
6.014785130417411169e-02
5.977332136389586908e-02
5.983314947429342612e-02
5.987349394168501454e-02
5.996646710566758132e-02
6.009015338524846539e-02
6.004654995219282920e-02
6.007009431516582842e-02
5.982190987076840827e-02
5.916798524713557522e-02
5.842859846451731870e-02
5.777099385725097125e-02
5.744750846056571186e-02
5.731171887211866656e-02
5.769212532586414505e-02
5.875915609739273265e-02
6.058595751456844619e-02
6.317796122828742145e-02
6.660184194995975859e-02
7.056786995837535659e-02
7.556524405610642869e-02
8.190124819328369055e-02
8.929299019437203500e-02
9.734329520649848133e-02
1.057966007973576011e-01
1.141591593373843111e-01
1.224844177832330600e-01
1.306875548051914526e-01
1.382661961335863166e-01
1.449053786034570912e-01
1.508404170905304209e-01
1.552368333829453606e-01
1.568981400888549427e-01
1.568897811207137227e-01
1.545848795817658661e-01
1.505705519456281283e-01
1.459840674558171847e-01
1.410598544489803097e-01
1.356556498474700834e-01
1.303239735598929194e-01
1.251093932871438219e-01
1.202510816373520836e-01
1.169637407893015929e-01
1.143523202347781903e-01
1.132027822731062894e-01
1.129123087245606366e-01
1.126154978118923122e-01
1.119692217470410478e-01
1.110427639349429174e-01
1.093932073177272257e-01
1.082377860872682229e-01
1.087564680524459870e-01
1.104388400459917347e-01
1.131156907610125634e-01
1.162831805760340120e-01
1.198498952523600336e-01
1.245934663236216988e-01
1.286181466821534336e-01
1.322558803595830224e-01
1.353698609971390743e-01
1.371579121625044195e-01
1.370872987348875083e-01
1.356286112214264705e-01
1.344708228277800288e-01
1.344283096464397587e-01
1.352207291115473942e-01
1.359891372743863014e-01
1.363454770940681349e-01
1.365610628734234833e-01
1.359798252422335374e-01
1.358680892140975427e-01
1.357020599165629227e-01
1.350185307261642098e-01
1.342305449607761880e-01
1.333984121384587940e-01
1.324928305913880000e-01
1.315844937663043779e-01
1.307783815658828119e-01
1.308517589911454004e-01
1.317989179767428409e-01
1.340853048613509235e-01
1.370581196097723498e-01
1.397504833621456000e-01
1.419420166154743979e-01
1.427764049320558448e-01
1.425676179017766887e-01
1.411507315293305531e-01
1.389218220846279994e-01
1.362915275216591282e-01
1.332183759283133984e-01
1.299745855452745513e-01
1.264117976071661986e-01
1.221487557363691578e-01
1.158270420931157979e-01
1.075072322465971258e-01
9.842566992992403396e-02
9.026436185335370843e-02
8.551952625246998785e-02
8.290274105908439217e-02
8.105798876413043696e-02
7.874943581256338421e-02
7.493487236640022919e-02
7.054295689780971934e-02
6.766885562010327426e-02
6.663580267147670155e-02
6.697268754081052433e-02
6.753503546328624985e-02
6.862658700004728440e-02
7.084275096633363411e-02
7.333080494682459038e-02
7.493704991738987797e-02
7.572199036961529961e-02
