trace
7.855596411996152995e-01
7.855596411996152995e-01
7.730555126441671643e-01
7.681648251509410885e-01
7.661670661626316381e-01
7.638294505321099326e-01
7.570013300553544155e-01
7.446512129153907145e-01
7.277569756908524035e-01
7.077835477415335141e-01
6.856419836698697257e-01
6.620947792776296081e-01
6.389364694900062647e-01
6.173729669805662068e-01
5.973243903976106495e-01
5.779267040269424616e-01
5.579814808141336790e-01
5.366428046058683288e-01
5.135326640925208519e-01
4.885931491581436692e-01
4.622350866443062367e-01
4.348408077884121647e-01
4.068173270942306297e-01
3.783457757361197160e-01
3.497422365727436144e-01
3.213382094499556696e-01
2.937311804904554902e-01
2.677939612992155105e-01
2.445175244600718001e-01
2.248914420636504985e-01
2.093066358329084831e-01
1.973164413024886821e-01
1.878397928405622641e-01
1.799014870226321172e-01
1.730622636569070227e-01
1.671444788650923163e-01
1.622361460727155535e-01
1.586353892798275933e-01
1.561633552409206760e-01
1.541878041326255611e-01
1.521013885236267849e-01
1.494668507374349031e-01
1.461397489312730447e-01
1.423586620893782795e-01
1.388052119358035574e-01
1.363702690242253046e-01
1.356452501242662312e-01
1.367054691456280335e-01
1.390459075732553562e-01
1.420716401107347815e-01
1.448736092124493502e-01
1.470392357455034826e-01
1.484117395301767783e-01
1.489456685821364257e-01
1.489618168714463009e-01
1.485592345131032943e-01
1.480437695696305289e-01
1.476076121498999250e-01
1.475470315158007029e-01
1.479171812088789784e-01
1.486437653744220044e-01
1.497368204753317666e-01
1.511282641762266288e-01
1.526389462537331709e-01
1.539797607576595673e-01
1.550624637364946268e-01
1.558987493226112464e-01
1.563608093201617755e-01
1.565178629911152808e-01
1.563462209660308744e-01
1.558447880261076557e-01
1.552956088242312127e-01
1.547233940282650988e-01
1.540982722020732831e-01
1.533100847975941983e-01
1.522274220218570451e-01
1.511190090391406893e-01
1.500322540380560898e-01
1.491927575079577406e-01
1.483614135676429024e-01
1.476584892255611292e-01
1.473205067030658733e-01
1.474197286433978904e-01
1.479192699508850295e-01
1.485959947096991141e-01
1.494234811142853836e-01
1.503082971429421100e-01
1.514398577000828916e-01
1.525712782501236486e-01
1.535678433726027636e-01
1.545053529526444758e-01
1.552985679582780387e-01
1.559957756149199792e-01
1.566956165535034196e-01
1.573066983064535240e-01
1.577232652487630948e-01
1.580146276206323142e-01
1.583628142001073380e-01
1.588030244945791425e-01
1.594734209928000412e-01
1.602429645998945107e-01
1.608575569304855069e-01
1.612006208106908367e-01
1.611044913804384193e-01
1.608539474483489939e-01
1.605703067050117672e-01
1.602705046783011178e-01
1.601007904974346141e-01
1.600589615327154547e-01
1.602195796781870352e-01
1.606648203688340326e-01
1.613474445179014227e-01
1.622710318984757205e-01
1.633168961544042841e-01
1.644283523024583082e-01
1.654523517210190753e-01
1.662723802424776465e-01
1.669165336500844643e-01
1.672822928706244050e-01
1.671639013504681304e-01
1.665380489767271932e-01
1.653541405314649659e-01
1.639725994431350531e-01
1.623498561390304684e-01
1.604242772415501173e-01
1.582838241086722553e-01
1.561545829925777840e-01
1.543045351375511298e-01
1.528218112780852511e-01
1.517096662337382162e-01
1.508641002516288299e-01
1.500910407438022232e-01
1.494260546708848225e-01
1.489982889485815809e-01
1.487726779918495390e-01
1.485404962258376482e-01
1.480068559894318070e-01
1.472217666779217504e-01
1.462660826961083294e-01
1.453256263805996207e-01
1.445826908907351938e-01
1.440665721622861051e-01
1.439944905919086360e-01
1.441394911255805822e-01
1.442273375614655240e-01
1.441615631020907451e-01
1.439579997294367086e-01
1.435765588745866461e-01
1.428882894677659943e-01
1.418894641430957781e-01
1.405493392437103528e-01
1.388504124301299103e-01
1.366906781408729066e-01
1.339753518526519971e-01
1.307692581572118540e-01
1.270902550868946435e-01
1.233188306390955169e-01
1.197310120181641069e-01
1.163914176896234803e-01
1.134796838014879850e-01
1.106695527406022783e-01
1.080310723643044118e-01
1.054844866756068089e-01
1.026939939328442158e-01
9.989305679041350639e-02
9.727317446766658993e-02
9.450313035554713803e-02
9.142842142324300592e-02
8.839204432293415459e-02
8.516036312056043944e-02
8.214846518651376661e-02
7.936766449368430620e-02
7.679935046527379405e-02
7.437034769405158341e-02
7.233348409105318233e-02
7.060228426847368899e-02
6.907209592019306066e-02
6.774689203771723511e-02
6.666166032609689707e-02
6.591223728049164232e-02
6.574023350015446854e-02
6.642188655023099908e-02
6.742680533168551871e-02
6.840909464229304182e-02
6.922846210896882457e-02
6.992621634880685777e-02
7.062441801893659665e-02
7.112955571197843163e-02
7.147544341802433698e-02
7.152393704369898464e-02
7.119098941869435315e-02
7.068126631904655954e-02
7.008060936571633426e-02
6.953312384646788413e-02
6.912859205562929543e-02
6.876262712782915676e-02
6.827306190434485889e-02
6.767555402509425888e-02
6.665142005754387533e-02
6.528341382939514825e-02
6.369952217761390423e-02
