trace
9.997980571708989794e-01
9.997980571708989794e-01
9.993078443629273000e-01
9.982922578985926609e-01
9.965706571783766732e-01
9.944152993147417074e-01
9.925991303567959223e-01
9.917488493665284066e-01
9.920035773334910933e-01
9.930110578258962706e-01
9.942051746583812077e-01
9.951846479694971270e-01
9.957924815578478306e-01
9.960150328357548766e-01
9.958946658972823718e-01
9.954918097634446461e-01
9.948755085576651558e-01
9.941090216554701042e-01
9.932610453249086646e-01
9.924000634877421234e-01
9.915661955938899208e-01
9.907556847606953099e-01
9.899475789932425940e-01
9.891328926119622444e-01
9.883409566727686668e-01
9.876541579271357341e-01
9.872171723417562106e-01
9.871949369042170019e-01
9.877028723047134307e-01
9.887468741343420353e-01
9.902164738017361634e-01
9.919420552844396832e-01
9.937673423844611831e-01
9.955625127068579161e-01
9.972072608435275098e-01
9.985732606186930038e-01
9.995286935669319694e-01
9.999728707590554988e-01
9.998803222508048094e-01
9.993311499477877113e-01
9.984904391739179985e-01
9.975522635970739405e-01
9.966814081459264285e-01
9.959885863182130761e-01
9.955330531071594491e-01
9.953344726113499963e-01
9.953747979892685338e-01
9.955966135535405659e-01
9.959129586740137485e-01
9.962289563239261625e-01
9.964608919383104446e-01
9.965469844918048992e-01
9.964458622373073560e-01
9.961320420915391605e-01
9.955926642850105868e-01
9.948361269756470504e-01
9.938972680733627607e-01
9.928381139322792759e-01
9.917309860537649735e-01
9.906420842503045332e-01
9.896156436755698671e-01
9.886705193853223550e-01
9.877987658297364693e-01
9.869775739580620710e-01
9.861792358716806595e-01
9.853764624690517504e-01
9.845467894545739673e-01
9.836760793797146851e-01
9.827564500023212579e-01
9.817836174322365217e-01
9.807404706433294761e-01
9.795994912909502528e-01
9.783001178237681339e-01
9.767559689049301053e-01
9.748733902724933120e-01
9.725583597752582854e-01
9.697377583908725063e-01
9.663889651688825078e-01
9.625377657141124255e-01
9.582447194622316644e-01
9.536164695189144336e-01
9.487363420749557186e-01
9.436566739273631876e-01
9.383410316635801829e-01
9.326927813387499988e-01
9.265668034898989491e-01
9.198000139970317068e-01
9.122280317877680123e-01
9.037165514807554700e-01
8.941696607073131853e-01
8.835325139190564059e-01
8.717967756182424255e-01
8.590102046064309604e-01
8.452742088125325681e-01
8.307033685613814944e-01
8.153875583528567006e-01
7.993498931331288748e-01
7.825171276791134112e-01
7.647746859856908719e-01
7.460112195437182958e-01
7.262001660765871058e-01
7.054130660466887415e-01
6.838470279463825241e-01
6.618170694672227405e-01
6.397645534676125179e-01
6.181828469135797199e-01
5.974929366040342416e-01
5.780121877347635939e-01
5.599468257203377153e-01
5.434394764934085131e-01
5.286433641309832288e-01
5.157007210596015190e-01
5.047446527809595906e-01
4.958314683175568116e-01
4.889608537149565670e-01
4.840399361405153256e-01
4.808475230572005765e-01
4.790480955488783943e-01
4.782467398344577014e-01
4.780718453816513169e-01
4.782659209464502625e-01
4.786487216082804808e-01
4.791226791304953325e-01
4.796109303367408483e-01
4.800178947170578025e-01
4.802256871818357253e-01
4.801078767358933352e-01
4.795140776853102360e-01
4.783204776453165441e-01
4.764268155300504515e-01
4.737799841574326654e-01
4.703845041109391834e-01
4.662456798779139877e-01
4.613800242027058518e-01
4.558845856795992191e-01
4.498815940185257878e-01
4.435106414648644635e-01
4.369284688290455687e-01
4.303090219276300421e-01
4.238061103483186653e-01
4.175425178050696240e-01
4.115878492207636907e-01
4.059525221426841801e-01
4.006012804995059962e-01
3.954520011915668154e-01
3.904136582733778726e-01
3.853833589000787430e-01
3.802573927188808156e-01
3.749514879378026411e-01
3.694151359868524387e-01
3.636416089890327497e-01
3.576807749879046261e-01
3.515894238283330253e-01
3.454457610715280236e-01
3.393053021139440517e-01
3.332229051285325316e-01
3.272251658252783857e-01
3.213062440148245491e-01
3.154657300860018720e-01
3.096893312010747246e-01
3.040041615568454536e-01
2.984153834522114690e-01
2.929325413566627456e-01
2.875573574616783201e-01
2.822584632906511293e-01
2.770165531680948146e-01
2.718143956140360862e-01
2.666468827516714213e-01
2.615324551518692919e-01
2.564946737565708124e-01
2.515580253076318273e-01
2.467521932235355042e-01
2.421070921468109760e-01
2.376431721620199944e-01
2.333793465044478321e-01
2.293301272857131146e-01
2.255145953427190875e-01
2.219642578182358938e-01
2.186771134373888814e-01
2.156452783105362592e-01
2.128405808070328864e-01
