4.199981689453125000e-03
6.283760070800781250e-03
9.004592895507812500e-03
1.184272766113281250e-02
1.686477661132812500e-02
2.112865447998046875e-02
2.611351013183593750e-02
3.016281127929687500e-02
3.751659393310546875e-02
4.055976867675781250e-02
4.685783386230468750e-02
4.777431488037109375e-02
5.012226104736328125e-02
4.998397827148437500e-02
5.126667022705078125e-02
4.983997344970703125e-02
4.970169067382812500e-02
5.162239074707031250e-02
5.133533477783203125e-02
5.056858062744140625e-02
4.734706878662109375e-02
4.629421234130859375e-02
4.055976867675781250e-02
3.774547576904296875e-02
3.039646148681640625e-02
2.606582641601562500e-02
2.078437805175781250e-02
1.687908172607421875e-02
1.158142089843750000e-02
8.983612060546875000e-03
6.349563598632812500e-03
4.262924194335937500e-03
