rho
5.043331247426664082e-03
4.132563829042442891e-03
6.173149690604898959e-03
1.032781594998203982e-02
1.527234811357534340e-02
1.952625893348991851e-02
2.656887188258063096e-02
3.503099367781196960e-02
3.263751069031339824e-02
3.592992788132971793e-02
4.016960300870365402e-02
4.855831474654583729e-02
6.158841216887773334e-02
5.779041165937306990e-02
5.279748039123868808e-02
4.876130554950115770e-02
5.452507065455420437e-02
5.083384063422240889e-02
5.884490963138806763e-02
5.500608983604134139e-02
5.072793662604788145e-02
4.300164430392033194e-02
3.990439363453469890e-02
3.568497370989431872e-02
3.254190241693743352e-02
2.449663559517589392e-02
1.946163168357560244e-02
1.360450985945699069e-02
7.568509312895974929e-03
5.008071557193283056e-03
5.470922981598978774e-03
3.010658142165533509e-03
