rho
8.618522167828508024e-03
3.427642013738738808e-02
4.562987464638292717e-02
6.978059409783494982e-02
7.160098299822907630e-02
6.630646615834252799e-02
5.497224127820423550e-02
4.472488542746981544e-02
3.013933085493733510e-02
2.749249873092898810e-02
1.542727726727389365e-02
8.864720857691119060e-03
7.613157822893559454e-03
1.976958823898295955e-03
1.784924370373271564e-03
9.267793788200194864e-04
9.815679124792269731e-04
2.913124360166188115e-03
4.888071915288429159e-03
7.111589331376997648e-03
1.274122895376230899e-02
1.766629609343531304e-02
2.725409934672523571e-02
3.133305177004715864e-02
4.428272961196244584e-02
6.434956944885118768e-02
6.782938486755422935e-02
7.106526209177174702e-02
7.018673223888642621e-02
4.786512572129814069e-02
2.966900396652276395e-02
9.727527351376654904e-03
