rho
6.242148374712273460e-04
1.095154279494905936e-04
2.290882554861731917e-04
1.038801665279209303e-04
0.000000000000000000e+00
0.000000000000000000e+00
1.038657830835694473e-04
2.229146175335043134e-04
1.980275689988607031e-04
2.128972946977450529e-04
7.356420027284902056e-05
8.438929158020867566e-05
1.990122893667838283e-04
6.128325354454892742e-04
3.261297397799276182e-04
3.197590280113141062e-04
4.570742047882351655e-04
7.550602870927281148e-05
3.257117571414330586e-04
1.969378504196726994e-04
2.122878268658577887e-04
7.458908357987809089e-04
2.183265860516107740e-04
2.108699638228771710e-04
8.794910190274629949e-05
2.319762287004261943e-04
3.587488375660287279e-04
2.338175893273571385e-04
1.028473033182101344e-04
9.032271593260758418e-05
1.046657004533814287e-04
1.107998602192592489e-04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.043038429590713003e-04
2.328987752954693902e-04
1.029058387691808926e-04
9.177053057306077104e-05
2.259087059858902512e-04
2.160629032507707745e-04
4.745321035267608973e-04
3.313293595164796819e-04
6.026789251768660451e-04
3.357266707193801050e-04
6.941883221188468295e-05
7.255162940218491555e-05
3.299244875435805341e-04
4.673302536795788213e-04
2.170921508478532256e-04
3.409622855972394267e-04
2.080171306458693508e-04
4.740663489165522645e-04
2.243028690685501514e-04
2.253161741050127510e-04
0.000000000000000000e+00
8.629573967600717081e-05
8.422159883611550707e-05
0.000000000000000000e+00
0.000000000000000000e+00
1.048589323701347572e-04
1.154522753956971104e-04
1.147742278651454087e-04
1.191482804882479488e-04
0.000000000000000000e+00
3.619192027225075518e-04
3.673239739575835487e-04
0.000000000000000000e+00
9.220169396270527361e-05
2.216933912025818236e-04
0.000000000000000000e+00
2.364476740772373956e-04
3.375774389683978559e-04
3.392578348783329518e-04
1.905176388447731353e-04
4.592317049461459399e-04
4.454716522772676985e-04
1.917561120931980982e-04
6.233043065150501111e-05
7.240824733931203823e-05
8.459775781197431937e-04
7.113582700521073462e-04
6.394454220538124320e-05
3.113436427069282090e-04
1.909629592575705175e-04
6.130783629804306255e-04
4.855590622669976467e-04
8.184471057948184954e-05
6.950947310318255376e-05
0.000000000000000000e+00
2.266958857537748617e-04
2.275529258761268311e-04
3.626936740954531005e-04
0.000000000000000000e+00
2.244648302013746714e-04
3.800883647802354203e-04
3.689347394935954972e-04
9.902667765039078129e-05
9.556592618426232462e-05
0.000000000000000000e+00
2.271913965645228517e-04
4.984171796499823042e-04
2.244893523816275107e-04
2.222419214404128512e-04
4.510571546759648410e-04
7.231150795834400758e-04
4.631836247682382160e-04
6.061909442465257449e-04
5.950702010324031331e-04
3.353610066514900716e-04
1.846710024087963012e-04
4.603935338275731508e-04
3.224237364761197398e-04
5.796108723225514752e-04
2.021587252165553178e-04
1.269690730661131393e-03
7.392272712696411514e-04
2.269710453158849074e-04
4.832657327225368623e-04
9.820599058305423538e-05
2.240840039067799471e-04
4.861589211282440906e-04
9.982840063727836471e-05
0.000000000000000000e+00
9.921284574947842423e-05
1.094399882729717253e-04
0.000000000000000000e+00
1.176912457321311988e-04
0.000000000000000000e+00
9.825978207916692621e-05
1.008691708276826196e-04
0.000000000000000000e+00
3.548922067733719060e-04
2.275032772730439280e-04
7.986880220801124313e-05
3.461375830856552220e-04
3.299433547946635059e-04
6.048436962087527400e-04
4.513264713388483174e-04
2.083021957123301301e-04
8.314544481506131075e-04
3.223193829398944771e-04
1.220913671198846622e-03
8.399917213969762281e-04
8.278249287961421095e-04
4.565474210677221575e-04
7.148232710422196571e-04
9.871917688184645139e-04
2.100091653932272592e-04
2.124721913015727355e-04
4.948800401782710344e-04
2.243163544081339556e-04
4.457367397064817389e-04
0.000000000000000000e+00
2.045396272590030949e-04
8.632286634739814936e-05
3.600719869234859710e-04
0.000000000000000000e+00
0.000000000000000000e+00
1.103041523378566234e-04
2.212314209440466382e-04
2.133840013573732274e-04
4.773649436873132756e-04
6.093661501606963430e-04
2.134794463758818753e-04
7.505809541933317021e-04
2.149867172352438170e-04
3.318545568856799558e-04
9.597572842757056159e-04
7.176726782272193229e-04
6.834244146994989918e-04
5.701693576267171217e-04
8.334921519052308206e-04
6.922443890855074734e-04
1.091046015541684939e-03
1.236374699879908739e-03
3.115563461474856713e-04
8.277236908523115996e-04
7.089187260629956468e-04
1.250025433124201746e-03
6.081655397980313899e-04
7.426737894780348218e-04
3.490807667880763783e-04
2.233101512217570690e-04
5.998488204315972731e-04
6.007879906602879398e-04
2.066431372784313322e-04
0.000000000000000000e+00
2.150791991149134325e-04
3.495416326166809161e-04
9.602210807744485793e-05
1.000856780894475494e-04
2.081689349000364860e-04
0.000000000000000000e+00
7.314040936717340039e-05
6.136825585998936057e-04
4.676133777163943728e-04
7.367566946693386316e-04
6.407384095249498573e-05
3.468716000462911987e-04
8.176249951083888962e-04
7.132270269459057730e-04
6.991996672501766185e-04
8.436855746898784189e-04
1.350231860148574893e-03
1.360771616849758975e-03
1.880802083103153477e-03
3.116284090844779271e-04
1.333198342978605434e-03
2.297269472000010911e-03
1.364985201500579660e-03
9.640367640496299174e-04
7.129436668549618290e-04
4.795348489279533722e-04
8.710183344488475103e-04
6.248334680186777264e-04
8.279988896085199159e-04
2.989529259924476033e-04
4.511890232951562833e-04
0.000000000000000000e+00
4.801857320517954821e-04
9.297885216785726505e-05
7.518762458898263588e-05
1.044226397025243208e-04
1.888905816341097336e-04
5.342744884889019988e-05
5.841046136282921708e-04
8.142907109157201029e-05
2.187257449001301485e-04
5.988956330056469275e-04
3.196850333728063084e-04
7.257579793455714873e-04
1.628552720461622560e-03
1.382427159570783111e-03
1.330924143702989434e-03
7.144558268518153314e-04
3.123883023145198582e-04
1.223493343813063065e-03
2.158101830972045890e-03
1.503975865714102245e-03
1.743804941737828835e-03
2.451470164168467313e-03
1.755558431806029246e-03
9.615006819293293091e-04
1.275930111702546724e-03
8.793028913885251588e-04
7.358578394512488817e-04
1.161464897426649342e-03
3.834403004142451175e-05
5.535241191229815609e-04
1.798812067200903806e-04
8.265728462187189310e-05
7.594571835589356056e-05
3.495586796707009897e-04
0.000000000000000000e+00
0.000000000000000000e+00
6.885048900952914653e-04
8.363137243541011014e-04
5.488277761728430071e-04
1.217606497496745823e-03
4.190606477868625787e-04
8.355744416652309244e-04
6.603661642400122283e-04
1.053249689268653030e-03
1.826769227117396510e-03
8.061263196487351065e-04
1.805281011718692366e-03
1.042092731901410026e-03
2.352034650737790285e-03
1.172478695738085868e-03
2.723361267497241035e-03
2.895194616973085274e-03
2.075131457303801621e-03
2.106808796739452570e-03
2.364126669357764342e-03
2.890857652491066968e-03
2.011954908272970115e-03
2.285096290957745226e-03
2.281691885427592111e-03
2.430551711379828287e-03
9.083102950392870105e-04
1.196019616514332846e-03
3.909398132779726685e-04
9.149997509472029660e-04
5.481181826197283665e-04
6.981360380177902220e-04
8.057324069391743910e-04
4.109176023055585735e-04
1.876200938039056113e-04
3.258363251025404037e-04
4.238770224682889692e-04
4.931036326169487466e-05
5.578371775781792042e-04
5.654061808686335067e-04
1.765298827242732863e-03
1.501183905857558570e-03
1.058539050235882345e-03
1.604062794709923802e-03
2.107796972694216293e-03
9.532130661534927952e-04
2.114204939881140100e-03
2.273044156933151910e-03
1.680861605138273115e-03
1.965170530574840164e-03
2.382482151945484843e-03
1.597365621440410095e-03
2.252653770997682658e-03
2.152559456375488251e-03
1.912538404889545804e-03
1.799113952949230131e-03
9.630574258105407091e-04
1.658638125871884136e-03
1.317675826507085785e-03
1.751356238620199691e-03
5.344281941684970224e-04
4.149649623182160327e-04
1.725234771821873472e-04
3.884314660736914901e-05
7.312320569304931513e-05
4.521981181513000598e-04
1.067644764881010714e-03
1.107518851496652528e-03
1.192035094689148375e-03
7.930597855206898738e-04
1.449559839465398457e-03
9.395990320563692242e-04
1.746178892061062311e-03
9.763266148676265571e-04
1.404474363057276473e-03
1.177861890959625187e-03
2.472157018576600761e-03
2.380147603789571284e-03
3.002427935389837422e-03
3.181521220451433672e-03
2.057027394131345950e-03
1.587594649789309063e-03
2.889355224900389246e-03
2.259455326521688651e-03
1.980034238908623661e-03
3.193855098958278422e-03
2.552305966809416318e-03
2.198320491208831991e-03
1.208609723126703945e-03
1.136397823691201545e-03
1.429151619630360075e-03
6.779041219721388843e-04
6.525201088977143800e-04
1.042407807480683632e-03
5.349447295371575518e-04
6.841305048552350073e-04
1.112340630404562826e-03
2.000042401300345003e-04
3.200710524829797734e-04
4.359061657458910351e-04
4.423232376978437214e-04
9.711432134504674202e-04
2.912320949739817966e-04
7.183550162193040600e-04
1.217373611731954047e-03
1.391295199665564322e-03
1.600233562862678942e-03
1.763275559584007732e-03
1.323235760955010021e-03
1.597377616566189032e-03
2.679451088539271629e-03
1.617240808079095649e-03
2.774374163502547463e-03
2.276877478715960169e-03
1.865645406323943002e-03
2.314134136363480213e-03
1.738403117560764419e-03
2.162624357872621004e-03
1.939905288646165361e-03
1.421301428886300637e-03
1.931415473741327762e-03
4.767059452043349507e-04
1.211786995283399603e-03
5.512471211638245681e-04
1.084043895008661830e-03
6.973027000438331360e-04
3.767459771210604540e-05
5.984456695119357668e-04
0.000000000000000000e+00
2.177551076571774755e-04
6.771375959334499043e-04
7.014612617031945000e-04
2.889998849346543794e-04
6.775053233012899405e-04
7.078679639603187301e-04
6.744993397823278785e-04
8.262465824554485541e-04
1.744643723214514466e-03
1.412448474975127981e-03
1.725272022577554326e-03
2.212537264084164356e-03
1.837250700822447942e-03
1.963946644722738572e-03
2.772804745154521661e-03
2.753261474124587150e-03
3.270327325053445054e-03
3.943399682519074453e-03
2.392259953016066549e-03
2.089711191926208172e-03
2.787626247681452684e-03
1.230669402301522814e-03
2.460899494056063754e-03
8.508361438364673646e-04
1.649346674887324296e-03
2.179174287753826277e-03
