rho
6.230328727600186953e-04
2.492463444772692084e-03
4.245998428348826854e-03
7.709238114621201621e-03
1.317498341253776559e-02
1.878210973164580813e-02
2.352984040666401475e-02
2.508270301861451751e-02
2.824428982471254360e-02
3.548604618074933242e-02
3.976498121385747125e-02
4.839314019528056371e-02
5.644584949417016245e-02
5.939922295853306000e-02
6.729171798578290065e-02
6.700621559172444119e-02
6.442307333207471232e-02
6.286808876216526398e-02
6.050771870778987732e-02
5.685310542818206025e-02
5.123758610958473875e-02
4.018520380120053914e-02
3.687379275317044514e-02
2.991125924428967783e-02
2.520237057010579762e-02
2.134680439082388761e-02
2.027477795464430882e-02
1.539706516809649303e-02
9.472375722226747050e-03
4.669420216670256037e-03
2.232792941522556904e-03
8.727320226768422616e-04
