rho
6.743535245354862666e-04
7.852901616975970552e-04
6.449420192322654309e-03
7.411498406190468284e-03
1.175143243569103796e-02
1.622965208730601377e-02
2.384130531160697994e-02
3.207101226916024561e-02
3.506571558856492327e-02
4.048723280817378978e-02
4.854712126508015091e-02
5.257976137495603414e-02
6.196082298617181655e-02
6.731705446536230542e-02
6.539074742172194810e-02
7.065235227923161165e-02
6.796477879305966308e-02
6.129861537970279772e-02
5.806746565439140778e-02
5.001085718008854708e-02
4.678272519290690296e-02
4.169684940237882581e-02
3.503771786864339627e-02
2.845359350170187374e-02
2.310244998919343956e-02
1.554695123652164931e-02
1.181926399185028939e-02
7.669533273078515609e-03
5.273853995956645502e-03
4.333211665288725159e-03
9.364942048268954169e-04
7.908660926373072084e-04
