rho
5.038934070695798295e-03
8.114427035683118364e-03
3.696311916444026437e-03
6.565995639316595141e-03
1.012202869905319200e-02
1.478566954504609808e-02
2.273723456430250256e-02
2.417261205714749811e-02
2.236412451667684972e-02
3.285441749819255353e-02
4.847641829287117204e-02
5.647594439074489492e-02
6.558477588806460590e-02
6.325346872470788417e-02
6.495042465983107138e-02
6.076273626663541289e-02
4.971737756810203773e-02
4.859156314089949774e-02
6.222371984790144722e-02
6.456655832106927839e-02
5.739028053349689434e-02
5.215840535390117022e-02
4.107413844361493954e-02
2.925648943922021586e-02
1.875764197958113347e-02
1.799581843356156188e-02
1.268226877552183947e-02
9.314270289291878141e-03
6.193486439653518236e-03
3.343881873291184529e-03
1.062316810491373796e-02
6.155407690566319298e-03
