rho
3.596159852374986379e-03
4.181164777412428070e-03
8.836393546267310578e-03
7.308194005238203596e-03
1.385862691630262641e-02
1.516044022947065847e-02
1.474871446743734188e-02
1.357188683746182040e-02
2.653292263213341898e-02
2.976206930813181037e-02
5.160637787093729639e-02
4.968554569569852419e-02
5.981757568191787416e-02
6.251092284135191524e-02
7.260038787382493142e-02
6.574360548447384656e-02
6.548791626432041990e-02
7.183560736946868752e-02
6.312771802668480647e-02
6.261809813058907825e-02
4.845590640815217176e-02
5.087230788168231599e-02
2.971289548342919210e-02
2.672078682681307965e-02
1.358379550800592993e-02
1.487277357184270919e-02
1.520779660982648183e-02
1.391988411275855986e-02
7.865336023588739151e-03
8.473661035703482225e-03
4.032794905527681620e-03
3.691733821171803726e-03
